"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"Palau,""PLW"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Papua New Guinea,""PNG"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.5"",""2.5"",""2.7"",""2.6"",""2.7"",""2.8"",""2.7"",""2.7"",""2.6"",""2.6"",""2.6"",""2.6"",""2.6"",""2.6"",""2.6"","""","
"Poland,""POL"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Pre-demographic dividend,""PRE"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.08666666666667"",""3.015625"",""3.040625"",""3.034375"",""3.04848484848485"",""3.08484848484848"",""3.12727272727273"",""3.1"",""3.09117647058824"",""3.10909090909091"",""3.11515151515152"",""3.10606060606061"",""3.08235294117647"",""3.13030303030303"",""3.11470588235294"","""","
"Puerto Rico,""PRI"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Korea, Dem. People's Rep.,""PRK"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Portugal,""PRT"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Paraguay,""PRY"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"West Bank and Gaza,""PSE"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Pacific island small states,""PSS"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.12"",""3.08"",""3.08"",""3.1"",""3.14"",""3.18"",""3.01428571428571"",""3.025"",""3.0375"",""3.0375"",""3.0375"",""3.0375"",""3.0125"",""3.0125"",""3.025"","""","
"Post-demographic dividend,""PST"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.4"",""3.6"",""3.6"",""3.6"",""3.7"",""3.7"",""3.6"",""3.6"",""3.6"","""","""","""","""","""","""","""","
"French Polynesia,""PYF"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Qatar,""QAT"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Romania,""ROU"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Russian Federation,""RUS"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Rwanda,""RWA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.6"",""3.8"",""3.8"",""3.9"",""3.9"",""4"",""4"",""4.1"",""4.1"",""4.2"",""4.3"",""4.3"",""4.3"",""4.2"",""4.2"","""","
"South Asia,""SAS"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.64285714285714"",""3.4625"",""3.475"",""3.4875"",""3.5125"",""3.525"",""3.525"",""3.5375"",""3.5375"",""3.5"",""3.45714285714286"",""3.45"",""3.41666666666667"",""3.4"",""3.47142857142857"","""","
"Saudi Arabia,""SAU"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sudan,""SDN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.3"",""2.3"",""2.4"",""2.3"",""2.3"",""2.4"",""2.4"",""2.4"",""2.4"",""2.5"",""2.5"",""2.5"",""2.5"",""2.5"",""2.5"","""","
"Senegal,""SEN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.4"",""3.4"",""3.4"",""3.4"",""3.4"",""3.4"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.5"",""3.7"",""3.7"",""3.7"","""","
"Singapore,""SGP"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Solomon Islands,""SLB"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.7"",""2.6"",""2.6"",""2.6"",""2.6"",""2.6"",""2.6"",""2.7"",""2.7"",""2.7"",""2.7"",""2.7"",""2.7"",""2.7"",""2.7"","""","
"Sierra Leone,""SLE"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.9"",""2.8"",""2.9"",""2.9"",""3.1"",""3.2"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.2"",""3.2"",""3.1"",""3.1"","""","
"El Salvador,""SLV"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"San Marino,""SMR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Somalia,""SOM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2"","""",""2.4"","""","
"Serbia,""SRB"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.9"",""2.8"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sub-Saharan Africa (excluding high income),""SSA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.13243243243243"",""3.11621621621622"",""3.13513513513514"",""3.11621621621622"",""3.12105263157895"",""3.16578947368421"",""3.21842105263158"",""3.19230769230769"",""3.18974358974359"",""3.22368421052632"",""3.23421052631579"",""3.22368421052632"",""3.20512820512821"",""3.25263157894737"",""3.23333333333333"","""","
"South Sudan,""SSD"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.3"",""2.2"",""2.1"",""2.1"",""1.8"",""1.7"",""1.5"",""1.5"","""","
"Sub-Saharan Africa,""SSF"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.13243243243243"",""3.11621621621622"",""3.13513513513514"",""3.11621621621622"",""3.12105263157895"",""3.16578947368421"",""3.21842105263158"",""3.19230769230769"",""3.18974358974359"",""3.22368421052632"",""3.23421052631579"",""3.22368421052632"",""3.2051282051282"",""3.25263157894737"",""3.23333333333333"","""","
"Small states,""SST"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.38421052631579"",""3.335"",""3.325"",""3.32"",""3.335"",""3.38"",""3.30909090909091"",""3.27391304347826"",""3.2695652173913"",""3.24782608695652"",""3.22608695652174"",""3.22173913043478"",""3.21304347826087"",""3.2304347826087"",""3.25217391304348"","""","
"Sao Tome and Principe,""STP"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.8"",""2.8"",""2.8"",""2.8"",""2.8"",""3"",""3.1"",""3.1"",""3.1"",""3.1"",""3.1"",""3.1"",""3.1"",""3.1"",""3.1"","""","
"Suriname,""SUR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Slovak Republic,""SVK"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Slovenia,""SVN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sweden,""SWE"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Eswatini,""SWZ"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sint Maarten (Dutch part),""SXM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Seychelles,""SYC"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Syrian Arab Republic,""SYR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Turks and Caicos Islands,""TCA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Chad,""TCD"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.8"",""2.6"",""2.6"",""2.4"",""2.4"",""2.3"",""2.5"",""2.5"",""2.5"",""2.5"",""2.6"",""2.6"",""2.6"",""2.8"",""3"","""","
"East Asia & Pacific (IDA & IBRD countries),""TEA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.14"",""3.09090909090909"",""3.15454545454545"",""3.18181818181818"",""3.21818181818182"",""3.26363636363636"",""3.17692307692308"",""3.17857142857143"",""3.13333333333333"",""3.15333333333333"",""3.14666666666667"",""3.07857142857143"",""3.05"",""3.06428571428571"",""3.07142857142857"","""","
"Europe & Central Asia (IDA & IBRD countries),""TEC"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.62"",""3.6"",""3.7375"",""3.7875"",""3.73333333333333"",""3.75555555555556"",""3.7375"",""3.75"",""3.725"",""3.58"",""3.6"",""3.6"",""3.6"",""3.62"",""3.66"","""","
"Togo,""TGO"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.6"",""2.6"",""2.6"",""2.7"",""2.7"",""2.8"",""3"",""3"",""3.1"",""3.2"",""3.3"",""3.4"",""3.4"",""3.4"",""3.6"","""","
"Thailand,""THA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tajikistan,""TJK"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.1"",""3.1"",""3.2"",""3.4"",""3.4"",""3.4"",""3.5"",""3.5"",""3.4"",""3.4"",""3.4"",""3.4"",""3.4"",""3.4"",""3.4"","""","
"Turkmenistan,""TKM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Latin America & the Caribbean (IDA & IBRD countries),""TLA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.575"",""3.5875"",""3.5625"",""3.61111111111111"",""3.56666666666667"",""3.55555555555556"",""3.53333333333333"",""3.53333333333333"",""3.53333333333333"",""3.52222222222222"",""3.5"",""3.4375"",""3.45"",""3.4625"",""3.475"","""","
"Timor-Leste,""TLS"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.6"",""2.7"",""2.7"",""2.8"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"","""","
"Middle East & North Africa (IDA & IBRD countries),""TMN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.1"",""3.1"",""3"",""3.05"",""3.15"",""3.2"",""3.05"",""3.05"",""3"",""3"",""2.85"",""2.75"",""2.65"",""2.7"",""2.75"","""","
"Tonga,""TON"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.2"",""3.2"",""3.2"",""3.3"",""3.4"",""3.4"",""3.2"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.1"",""3.2"",""3.3"","""","
"South Asia (IDA & IBRD),""TSA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.64285714285714"",""3.4625"",""3.475"",""3.4875"",""3.5125"",""3.525"",""3.525"",""3.5375"",""3.5375"",""3.5"",""3.45714285714286"",""3.45"",""3.41666666666667"",""3.4"",""3.47142857142857"","""","
"Sub-Saharan Africa (IDA & IBRD countries),""TSS"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.13243243243243"",""3.11621621621622"",""3.13513513513514"",""3.11621621621622"",""3.12105263157895"",""3.16578947368421"",""3.21842105263158"",""3.19230769230769"",""3.18974358974359"",""3.22368421052632"",""3.23421052631579"",""3.22368421052632"",""3.20512820512821"",""3.25263157894737"",""3.23333333333333"","""","
"Trinidad and Tobago,""TTO"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tunisia,""TUN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Turkey,""TUR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tuvalu,""TUV"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"",""2.9"","""","
"Tanzania,""TZA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.8"",""3.8"",""3.8"",""3.7"",""3.7"",""3.7"",""3.5"",""3.7"",""3.8"",""3.8"",""3.7"",""3.7"",""3.7"",""3.6"",""3.6"","""","
"Uganda,""UGA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.9"",""3.9"",""3.9"",""3.8"",""3.8"",""3.7"",""3.7"",""3.7"",""3.7"",""3.7"",""3.7"",""3.5"",""3.5"",""3.5"",""3.5"","""","
"Ukraine,""UKR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
